node_id,node_name,model,skill,source_url,list_page_url,detail_url,company_name,main_products,fit_export,quality_system,region,contact_action,status,error_message
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=18653,联合汽车电子有限公司,电子控制器、喷油器、燃油分配管总成、燃油泵支架总成、节气门位置传感器、炭罐控制阀、油门踏板块、氧传感器、压力传感器、速度传感器、电子燃油泵、爆震传感器、怠速调节器、压力调...,为一汽集团、一汽-大众、哈航集团、吉林吉轻、一汽夏利、上海通用（东岳）、上海大众、上海通用、奇瑞汽车、吉利汽车、合肥昌河、昌河铃木、华晨汽车、上海通用（北盛）、北汽福田、河北长城、东风汽车（襄樊）、长安铃木、长安福特、长安集团、神龙汽车、上汽通用五菱、一汽海马、东风汽车（广州）、东南汽车、比亚迪等配套；,"16949系列,ISO9000系列,VDA认证,QS认证,ISO14000",上海,陈斐利 职务： 总经理 电话： 021-61688888 手机： 021-61688888 Email： uaes@uaes.com 网址： www.uaes.com 地址： 上海市浦东新区金桥工业城榕桥路555号 --> --> 企业介绍,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=18636,潍柴动力股份有限公司,配套/出口：应用于国内各大主机厂,应用于国内各大主机厂；产品远销印度、越南、俄罗斯、东南亚、中东等30多个国家和地区,"ISO9000系列,ISO14000,OHSAS18001",山东,"0536-8197777 Email： weichai@weichai.com 网址： https://www.weichaipower.com/ 地址： 潍柴动力股份有限公司（HK2338,SZ000338）成立于2002年，由潍柴控股集",success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=74927,一汽旗新动力（长春）科技有限公司,主要做新能源动力总成（发动机、变速箱、电池电驱），智能机器人和AI技术（如自动驾驶支持系统）,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 一汽旗新动力（长春）科技有限公司 FAW Qixin Power (Changchun) Technology Co., Ltd. 收藏企业 首页 主要产品 企业简介 新闻发布 联系",,辽宁,主要产品 全部产品 主要做新能源动力总成（发动机、变速箱、电池电驱），智能机器人和AI技术（如自动驾驶支持系统） 企业简介 --> --> --> 公司性质： 民营 机构代码： 91220100MAENE39K9M 成立日期： 2025-0,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=74998,锐湃动力科技有限公司,主要开展纯电汽车集成电驱动系统及电机电控、混合动力汽车电机电控等的设计、开发、制造,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 锐湃动力科技有限公司 Ruipai Power Technology Co., Ltd. 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品 全部产品 主要开展纯电汽车",,广东,主要产品 全部产品 主要开展纯电汽车集成电驱动系统及电机电控、混合动力汽车电机电控等的设计、开发、制造 企业简介 --> --> --> 公司性质： 三资 机构代码： 91440113MAC1C6GM31 成立日期： 2022-10-20,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=75004,柳州赛克科技发展有限公司,灵犀动力 1.5T 混动发动机、新能源汽车电驱系统、动力电池、智能语音交互相关技术产品,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 柳州赛克科技发展有限公司 Liuzhou Saike Technology Development Co., Ltd. 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产",,广西,主要产品 全部产品 灵犀动力 1.5T 混动发动机、新能源汽车电驱系统、动力电池、智能语音交互相关技术产品 企业简介 --> --> --> 公司性质： 三资 机构代码： 91450200MA5QK5T15Q 成立日期： 2021-06-3,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=74501,长春市中昱汽车零部件有限公司,新能源空调压缩机、增程器,三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 长春市中昱汽车零部件有限公司 Changchun Zhongyu Automotive Parts Co Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品 全,ts Co Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品 全部产品 新能源空调压缩机、增程器 企业简介 --> --> --> 公司性质： 民营 机构代码： 91220106MA148BHB4E 成立日期： 2017,吉林,主要产品 全部产品 新能源空调压缩机、增程器 企业简介 --> --> --> 公司性质： 民营 机构代码： 91220106MA148BHB4E 成立日期： 2017-06-08 注册资本： 200万元 法人代表： 厉锐敏 注册商标： 中,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=69888,中车株洲电机有限公司,新能源汽车电机、三合一动力总成,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 中车株洲电机有限公司 CRRC Zhuzhou Electric Machinery Co., Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品 全部产品 新",ISO 45001、ISO 14001,湖南,主要产品 全部产品 新能源汽车电机、三合一动力总成 企业简介 --> --> --> 公司性质： 民营 机构代码： 9143020076071871X7 成立日期： 2004-04-14 注册资本： 注册资本134220万元 法人代表： 聂,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=50688,科力远混合动力技术有限公司,新能源汽车混合动力总成系统,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 科力远混合动力技术有限公司 Keliyuan Hybrid Technology Co., Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品 全部产品 新能源",,广东,主要产品 全部产品 新能源汽车混合动力总成系统 企业简介 --> --> --> 公司性质： 民营 机构代码： 914301003206795183 成立日期： 2014-11-25 注册资本： 注册资本202077.6166万元 法人代表,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=70146,无锡凌博电子技术股份有限公司,电机控制系统（PDU）、锂电池管理系统BMS、中央控制单元VCU、动力总成、智能电动车车身控制系统、整车通讯系统（RS485、CAN Bus）、车载诊断系统（OBD）等，用于电动摩托车、电动高尔...,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 无锡凌博电子技术股份有限公司 Wuxi Lingbo Electronic Technology Co., Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主要产品",ISO 9001,江苏,主要产品 全部产品 电机控制系统（PDU）、锂电池管理系统BMS、中央控制单元VCU、动力总成、智能电动车车身控制系统、整车通讯系统（RS485、CAN Bus）、车载诊断系统（OBD）等，用于电动摩托车、电动高尔夫球车、旅游观光车、小型电,success,
1649,动力总成系统,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=208&catid=209,https://www.qcgys.com/company.php?mid=44551,苏州达思灵新能源科技有限公司,车载增程动力系统总成(增程器)、直流发电机、驱动电机等,"三资 供应商入口 网站地图 供应商 资讯 产品 配套 出口 三资 --> 企业 产品 配套 出口 三资 --> 热门搜索： 齿轮 配套产品 供应商大会 --> 您当前所在的位置： 首页 > 免费供应商企业展示 --> 苏州达思灵新能源科技有限公司 Suzhou Dasiling New Energy Technology Co., Ltd 收藏企业 首页 主要产品 企业简介 新闻发布 联系方式 主",IATF 16949、高新技术企业,江苏,主要产品 全部产品 车载增程动力系统总成(增程器)、直流发电机、驱动电机等 企业简介 --> --> --> 公司性质： 民营 机构代码： 91320507064554213A 成立日期： 2013-03-27 注册资本： 注册资本2199,success,
